# Forces        
# CofR          : (5.00000000e-01 5.00000000e-02 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
1603.75         	((6.98936100e+146 1.15134796e+145 -1.20828088e+147) (-9.41105461e+71 3.97062433e+70 5.12177253e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.68958602e+145 -4.95179236e+146 3.38503480e+145) (-1.43649658e+69 -1.64220102e+70 -3.22863961e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1604            	((-8.20681377e+146 -3.09276465e+144 1.33239767e+147) (-9.99014961e+71 4.34899361e+70 1.81950731e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.04745734e+144 5.50040113e+146 -2.87707517e+145) (-1.89163751e+69 -1.14493565e+70 -3.18481190e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1604.25         	((8.41453179e+146 -1.27145511e+145 -1.59146431e+147) (-9.85126590e+71 3.64030751e+70 1.33774574e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.97810694e+145 -6.51193312e+146 -1.79394299e+145) (7.65693165e+68 -1.88578812e+70 -4.81353621e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1604.5          	((-9.68220734e+146 4.08165157e+145 1.68848496e+147) (-1.04107044e+72 4.97555118e+70 1.73855381e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.96497590e+145 6.97234532e+146 2.36776530e+145) (1.53999651e+69 -1.24286996e+70 -4.65024710e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1604.75         	((8.82340845e+146 -7.77209556e+145 -1.90677929e+147) (-1.06017630e+72 3.38050600e+70 -5.02498107e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.02338846e+146 -7.79333586e+146 -1.34900327e+145) (4.22614274e+69 -2.24098407e+70 -4.44115115e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1605            	((-1.05031410e+147 5.71630564e+145 1.62318400e+147) (-1.12596373e+72 3.00543366e+70 9.25471805e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.29104689e+145 6.73152212e+146 -1.80029472e+145) (3.58048818e+69 -1.70148642e+70 -5.66404958e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1605.25         	((8.29291183e+146 -3.28117701e+145 -1.61737722e+147) (-1.18106789e+72 3.80662387e+70 -1.09230481e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.11372157e+145 -6.55257868e+146 5.63721583e+145) (4.30241858e+69 -2.59411464e+70 -3.98552496e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1605.5          	((-1.04022736e+147 1.00318294e+145 1.71280029e+147) (-1.24838477e+72 3.29732796e+70 9.37293948e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.12332981e+145 7.07013235e+146 -7.91210333e+145) (2.81761738e+69 -1.83800487e+70 -4.80462054e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1605.75         	((1.16771492e+147 -4.90961839e+145 -1.82448077e+147) (-1.19440225e+72 2.08001628e+70 -1.29741086e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.69853189e+145 -7.42569428e+146 8.08381773e+145) (4.05691788e+69 -2.72199436e+70 -4.03621655e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1606            	((-1.28063216e+147 1.99494394e+145 2.04336642e+147) (-1.23506629e+72 1.46561243e+70 1.10444893e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.54209671e+145 8.40859660e+146 -9.96508987e+145) (1.56017508e+69 -1.78716338e+70 -5.05389293e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1606.25         	((1.29124319e+147 -8.29700401e+145 -1.92824346e+147) (-1.20675098e+72 -6.33104346e+69 -1.25029658e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.44407362e+145 -7.85540427e+146 3.22668421e+145) (3.69254535e+69 -2.76515947e+70 -6.50488702e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1606.5          	((-1.42649110e+147 1.07619879e+146 2.46343662e+147) (-1.25934077e+72 6.75153378e+69 1.69287748e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.24275257e+145 1.01208768e+147 -2.70183149e+145) (1.42954671e+69 -1.64587163e+70 -6.41556300e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1606.75         	((1.28020533e+147 -1.31761888e+146 -2.08876761e+147) (-1.27815651e+72 -4.75437138e+69 -9.27785110e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.03135765e+146 -8.50493631e+146 -2.76630012e+145) (-3.76975743e+68 -2.75077183e+70 -7.86927277e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1607            	((-1.64403997e+147 1.41980074e+146 2.32138795e+147) (-1.40320465e+72 2.26276068e+69 1.42532578e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.65128805e+145 9.54833627e+146 -9.86115531e+144) (-2.32256324e+69 -1.98872806e+70 -9.12821447e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1607.25         	((1.67200882e+147 8.08430488e+145 -3.42135237e+147) (-1.39045851e+72 6.52739813e+70 -2.37972296e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.92029399e+145 -1.39591693e+147 8.83171300e+145) (-2.72253330e+69 -3.57060324e+70 -7.35519221e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1607.5          	((-1.77844463e+147 5.40281538e+145 3.09552500e+147) (-1.43130917e+72 1.01621422e+71 6.05035335e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.92099929e+146 1.27892082e+147 -3.70945456e+145) (-6.60465611e+69 -2.39847339e+70 -5.76724830e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1607.75         	((1.79510697e+147 7.50687861e+144 -3.25546569e+147) (-1.39310334e+72 1.17049332e+71 -1.79647877e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.02232522e+146 -1.32602580e+147 9.22320508e+145) (-5.09993225e+69 -3.36553515e+70 -4.38970319e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1608            	((-1.95246572e+147 -3.51949584e+145 3.21565309e+147) (-1.44612326e+72 1.08796898e+71 1.34412832e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.59482481e+146 1.32636103e+147 -6.03272165e+145) (-5.57987915e+69 -2.15177665e+70 -4.04937285e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1608.25         	((1.87123769e+147 -1.01857531e+146 -3.33585193e+147) (-1.43789835e+72 7.17251010e+70 -1.64534816e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.79263729e+146 -1.35155254e+147 5.27888448e+144) (-2.22405336e+69 -3.38247650e+70 -5.25730852e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1608.5          	((-2.16889787e+147 7.50406190e+145 3.93084769e+147) (-1.52129546e+72 6.78768731e+70 1.76382171e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.94036463e+146 1.61250290e+147 -6.50797653e+145) (-1.77082744e+69 -2.10677133e+70 -7.41573684e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1608.75         	((1.89037576e+147 -2.10903379e+146 -4.19795147e+147) (-1.55936425e+72 2.81845121e+70 -1.97198716e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.20879624e+146 -1.70260519e+147 1.11019031e+145) (1.96431624e+69 -3.77424986e+70 -8.41155883e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1609            	((-2.14232396e+147 1.64241604e+146 3.98271146e+147) (-1.63428233e+72 2.32574625e+70 1.14149825e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.30897845e+146 1.63884645e+147 -1.83146110e+145) (4.84311317e+68 -2.61402298e+70 -8.87383596e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1609.25         	((2.08870752e+147 -8.37195304e+145 -4.02611570e+147) (-1.61155796e+72 4.26105616e+70 -1.76168354e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.37465665e+145 -1.63857113e+147 1.18981620e+146) (1.34479113e+68 -3.78512573e+70 -6.21646601e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1609.5          	((-2.38357673e+147 1.23145695e+146 4.15785753e+147) (-1.70272670e+72 5.76199770e+70 1.95411886e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.01836888e+146 1.71512158e+147 -8.17858317e+145) (-2.27671090e+69 -2.39046623e+70 -5.88568519e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1609.75         	((2.18313198e+147 -2.19019547e+145 -3.88211183e+147) (-1.71385778e+72 8.12910860e+70 -1.79534168e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.41968499e+146 -1.57830609e+147 9.80124065e+145) (-1.38981938e+69 -3.96045015e+70 -5.72662167e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1610            	((-2.33122816e+147 -4.63758121e+145 4.43424634e+147) (-1.76612197e+72 6.54335381e+70 2.18704271e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.76527132e+145 1.81971368e+147 -1.32806736e+146) (-2.19777377e+69 -2.44830761e+70 -6.84116653e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1610.25         	((2.18707072e+147 4.65755887e+145 -4.26762530e+147) (-1.77764795e+72 6.74842257e+70 -1.17076989e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.89340158e+146 -1.72969815e+147 1.21110084e+146) (3.76514829e+69 -3.82312553e+70 -7.58044641e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1610.5          	((-2.50688244e+147 -8.04813399e+145 5.29223751e+147) (-1.86276746e+72 5.98698009e+70 3.02279930e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.70361993e+146 2.16792924e+147 -1.12478276e+146) (8.43801791e+68 -2.23947566e+70 -7.57068373e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1610.75         	((2.12003233e+147 2.38961129e+146 -4.96876426e+147) (-1.91984281e+72 9.94317592e+70 -1.00085236e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.34345955e+146 -2.01350121e+147 8.18179279e+145) (9.88544977e+68 -4.02780468e+70 -8.29048911e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1611            	((-2.52198170e+147 -9.95753003e+145 5.15686881e+147) (-2.02098832e+72 1.25084522e+71 2.64248862e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.10066125e+146 2.11509132e+147 -4.68681264e+145) (-2.32615291e+69 -2.70035927e+70 -7.63125028e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1611.25         	((2.12531053e+147 1.96206107e+146 -5.50127845e+147) (-2.07555182e+72 1.47394166e+71 -6.78755186e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.28114691e+146 -2.22101633e+147 8.54170822e+145) (2.89772719e+68 -4.13589932e+70 -7.23205873e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1611.5          	((-2.80310345e+147 -1.52627873e+146 5.44695046e+147) (-2.22109774e+72 1.52253692e+71 2.90283835e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.18697037e+146 2.24274250e+147 -9.03386968e+145) (-2.88762498e+69 -2.85524362e+70 -7.70729194e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1611.75         	((2.71334718e+147 1.91288362e+145 -6.88382799e+147) (-2.22756781e+72 1.31106610e+71 -9.58664067e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.52412609e+146 -2.78333265e+147 6.82391943e+145) (5.90932027e+68 -4.54968223e+70 -8.23803357e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1612            	((-3.00754713e+147 1.21684529e+146 7.22244222e+147) (-2.29214176e+72 1.58133079e+71 3.09974999e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.60989396e+146 2.97523212e+147 -3.67212073e+145) (-6.36181522e+68 -2.88748071e+70 -8.15806947e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1612.25         	((3.16686599e+147 -3.96243171e+146 -6.23397255e+147) (-2.24208118e+72 1.05804126e+71 5.00426253e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.38128647e+146 -2.53013437e+147 4.82238275e+145) (1.31396858e+69 -4.02553673e+70 -7.89068370e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1612.5          	((-3.46214557e+147 3.88211704e+146 6.79577061e+147) (-2.31403452e+72 1.15097836e+71 3.98650303e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.73960953e+145 2.79307707e+147 -5.78984654e+145) (1.69653837e+68 -2.63378210e+70 -8.92441998e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1612.75         	((2.76366559e+147 -3.45799491e+146 -6.13390489e+147) (-2.40550922e+72 1.16727246e+71 8.02860929e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.55174567e+145 -2.47563575e+147 1.28984317e+146) (1.48606847e+69 -4.19206943e+70 -7.87614301e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1613            	((-3.39433175e+147 3.19993312e+146 6.06782295e+147) (-2.53092118e+72 1.22308244e+71 3.89604808e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.75998322e+145 2.49397873e+147 -1.72614381e+146) (2.69138696e+68 -3.05091723e+70 -9.45938615e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1613.25         	((2.99251084e+147 -2.93541293e+146 -5.90211157e+147) (-2.57549523e+72 1.23085242e+71 1.31262317e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.61844152e+146 -2.37186740e+147 1.45166639e+146) (-3.23861341e+68 -4.24436783e+70 -9.72292042e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1613.5          	((-3.36188635e+147 2.56806902e+146 6.89618969e+147) (-2.64638502e+72 1.24208096e+71 5.00870179e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.13055048e+146 2.82039033e+147 -1.31238340e+146) (-9.41349114e+68 -2.76557748e+70 -1.01512212e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1613.75         	((3.23404693e+147 -1.01213215e+146 -6.78484549e+147) (-2.65536129e+72 1.47971796e+71 1.83806146e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.65536152e+146 -2.73263564e+147 5.47664726e+145) (-3.57616547e+68 -4.22221561e+70 -1.12584650e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1614            	((-3.78302456e+147 6.49717963e+145 7.27080429e+147) (-2.74837756e+72 1.45313686e+71 5.27185620e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.77171696e+146 2.97643985e+147 -9.52921513e+145) (-3.76000503e+68 -2.87498573e+70 -1.21013383e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1614.25         	((3.47615031e+147 3.25252908e+145 -7.23634415e+147) (-2.78061674e+72 1.60654333e+71 2.03948624e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.07458315e+146 -2.91047355e+147 2.50892563e+144) (-4.54016369e+68 -4.37201349e+70 -1.35013338e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1614.5          	((-4.31698504e+147 1.33257807e+146 8.11814551e+147) (-2.90708572e+72 1.86074280e+71 5.69883516e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.80792460e+146 3.32609753e+147 -7.02988517e+145) (-1.10489937e+69 -2.96280886e+70 -1.46447152e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1614.75         	((4.17481275e+147 9.09346899e+144 -8.61821939e+147) (-2.91374774e+72 2.04359181e+71 1.75534168e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.49152912e+146 -3.47826842e+147 1.10650120e+146) (5.64461540e+68 -4.76053892e+70 -1.42900989e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1615            	((-5.41007758e+147 4.88424370e+145 9.18035932e+147) (-3.08496230e+72 2.13600952e+71 5.37731999e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.04278621e+146 3.77496416e+147 -2.20760456e+146) (-2.36682718e+69 -3.41465690e+70 -1.57598532e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1615.25         	((5.31302733e+147 -3.83501954e+146 -9.98219826e+147) (-3.08035614e+72 1.68495530e+71 1.15402219e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.74327430e+146 -4.03696992e+147 2.61944975e+146) (-2.01206805e+68 -5.30472140e+70 -1.49888397e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1615.5          	((-5.58432972e+147 2.89442976e+146 1.06561186e+148) (-3.12468383e+72 1.63145502e+71 5.28153081e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.92636138e+145 4.35954381e+147 -3.09694734e+146) (1.77573462e+68 -3.58911406e+70 -1.60327839e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1615.75         	((4.88200090e+147 -4.90346676e+146 -1.30803826e+148) (-3.19725493e+72 1.33100231e+71 -6.46585213e+68) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.35266243e+146 -5.28181833e+147 3.35500213e+146) (2.62485172e+69 -6.05271782e+70 -1.55574892e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1616            	((-6.36755622e+147 7.54598588e+146 1.38749611e+148) (-3.37995069e+72 1.76708440e+71 4.96085856e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.64771425e+146 5.72079159e+147 -2.47057586e+146) (-7.36139681e+68 -4.07190903e+70 -1.49762443e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1616.25         	((5.03588015e+147 -5.74768869e+146 -1.30282640e+148) (-3.49860959e+72 1.90664735e+71 -1.41498777e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.30384446e+146 -5.27404699e+147 2.57990926e+146) (-5.30254137e+69 -6.45668953e+70 -1.43774609e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1616.5          	((-5.95841285e+147 5.79968997e+146 1.19306411e+148) (-3.60798503e+72 1.99055866e+71 4.04834954e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.90540229e+146 4.91887526e+147 -2.86261012e+146) (-4.53160703e+69 -4.84273478e+70 -1.54544617e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1616.75         	((6.50909178e+147 -4.42861841e+146 -1.41347607e+148) (-3.53787900e+72 2.06594687e+71 -7.43904325e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.14595561e+145 -5.73296945e+147 3.91786315e+146) (-2.46083190e+69 -6.82152194e+70 -1.40799381e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1617            	((-7.60329585e+147 4.57586953e+146 1.31225392e+148) (-3.67053577e+72 2.14814764e+71 4.29404742e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.89499015e+146 5.42631700e+147 -3.83259791e+146) (-5.70559817e+69 -4.83787597e+70 -1.47022814e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1617.25         	((7.68128888e+147 -1.29198693e+147 -1.42007656e+148) (-3.63747573e+72 1.14420334e+71 -1.37226678e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.02756084e+146 -5.75127477e+147 -8.88905713e+145) (3.16829695e+68 -7.28204425e+70 -1.91261274e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1617.5          	((-7.96419643e+147 1.08661319e+147 1.39301821e+148) (-3.68163472e+72 1.08685958e+71 4.35550767e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.84240059e+146 5.73888623e+147 1.86448860e+146) (-3.08482644e+68 -4.92381796e+70 -1.87551450e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1617.75         	((8.90355994e+147 -1.69968469e+147 -1.05215280e+148) (-3.52227445e+72 3.30186772e+70 8.20306225e+69) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.49836406e+146 -4.24954015e+147 -1.06924259e+146) (-4.82806881e+69 -6.25142471e+70 -1.75901749e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1618            	((-1.04724548e+148 1.70219944e+147 1.42247769e+148) (-3.73527826e+72 5.12517131e+70 6.42662284e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.13540289e+146 5.82249870e+147 -1.03703817e+146) (-8.63847212e+69 -4.18820968e+70 -2.03338862e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1618.25         	((9.46421014e+147 -1.27898383e+147 -1.48440717e+148) (-3.79797322e+72 9.28776290e+70 -1.90422301e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.20889022e+146 -5.98869824e+147 4.85846860e+146) (-1.30778054e+70 -7.84480493e+70 -1.70139689e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1618.5          	((-1.07194797e+148 8.79352925e+146 1.78725578e+148) (-3.93175494e+72 5.91743434e+70 4.63203986e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.67977999e+146 7.30044721e+147 -6.29680680e+146) (-1.34488528e+70 -5.37810074e+70 -1.94445008e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1618.75         	((9.01817165e+147 -4.98702123e+145 -1.96581387e+148) (-4.05235770e+72 1.40729748e+71 -2.60108577e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.34838385e+146 -7.93302622e+147 4.43445286e+146) (-1.41529319e+70 -8.54150461e+70 -2.19153079e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1619            	((-1.01149482e+148 -3.42743661e+146 2.13608177e+148) (-4.17258703e+72 9.43737464e+70 4.73157187e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.30317368e+147 8.73572531e+147 -5.25795087e+146) (-1.29860837e+70 -5.69731339e+70 -2.23941304e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1619.25         	((9.61412845e+147 8.28073742e+146 -2.41999214e+148) (-4.18656527e+72 1.44122531e+71 -2.95678160e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.16289193e+147 -9.81747667e+147 2.92622090e+146) (-1.08085801e+70 -9.02603704e+70 -2.54754769e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1619.5          	((-1.17622111e+148 -7.97267326e+146 2.21919129e+148) (-4.41397915e+72 1.32393630e+71 3.83843835e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.32141697e+147 9.14647946e+147 -4.46367976e+146) (-1.08005432e+70 -6.49454005e+70 -2.60784589e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1619.75         	((1.25654562e+148 -4.27743753e+146 -2.25572078e+148) (-4.29143503e+72 1.75348905e+70 -3.11531239e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.09217350e+147 -9.17396887e+147 -3.07296269e+146) (-8.75335840e+69 -9.31000875e+70 -3.31978091e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1620            	((-1.38408344e+148 -1.40328189e+146 2.41129048e+148) (-4.42155467e+72 -3.63635166e+70 5.39299885e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.47524792e+147 9.93059885e+147 -8.42003171e+145) (-4.98249680e+69 -5.97374104e+70 -3.68728857e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1620.25         	((1.20197119e+148 -1.07309362e+147 -2.47089636e+148) (-4.51746589e+72 -1.57301134e+71 -2.99257243e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.45453792e+147 -1.00034252e+148 -7.70944434e+145) (1.68536566e+69 -9.68867964e+70 -3.87442295e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1620.5          	((-1.50332268e+148 1.02739937e+147 2.63189023e+148) (-4.80045781e+72 -1.56573274e+71 5.12584578e+70) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.93918940e+147 1.08510026e+148 -4.90845182e+146) (-6.02190377e+68 -6.71874479e+70 -4.15954025e+71) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
