# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.28000000e-02
# CofR          : (5.00000000e-01 5.00000000e-02 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
2092            	-2.25324379e+26	-3.80935004e+27	-1.31254580e+26	-2.90951669e+26	1.59697089e+26
2094            	3.20749137e+26	3.83465148e+27	1.94953253e+26	4.18225763e+26	-2.23272510e+26
2096            	-3.53474155e+26	-4.58494836e+27	-9.01319644e+25	-3.98540137e+26	3.08408173e+26
2098            	4.67257774e+26	3.92466254e+27	3.52344437e+26	6.43429993e+26	-2.91085556e+26
2100            	-3.86767622e+26	-4.51915517e+27	-3.52819647e+26	-5.63177445e+26	2.10357798e+26
2102            	3.89272120e+26	4.51743052e+27	2.00868264e+26	4.89706252e+26	-2.88837987e+26
2104            	-3.24783254e+26	-4.93892834e+27	-2.18108394e+25	-3.35688674e+26	3.13877834e+26
2106            	-1.75387055e+25	4.40813900e+27	-3.93293222e+26	-2.14185316e+26	-1.79107905e+26
2108            	-7.36704722e+25	-5.02258153e+27	5.04379729e+26	1.78519392e+26	3.25860337e+26
2110            	-1.48884353e+24	5.39892485e+27	-7.62417614e+26	-3.82697650e+26	-3.79719963e+26
2112            	-1.56945131e+26	-6.21512979e+27	5.50818478e+26	1.18464109e+26	4.32354370e+26
2114            	4.51869005e+26	4.57116649e+27	-4.12522881e+25	4.31242861e+26	-4.72495149e+26
2116            	-3.61011316e+26	-6.24417016e+27	1.66022360e+26	-2.78000136e+26	4.44022496e+26
2118            	3.96927557e+26	5.37091954e+27	3.44747840e+24	3.98651296e+26	-3.95203818e+26
2120            	-4.30158786e+26	-6.56820964e+27	-1.85995895e+25	-4.39458581e+26	4.20858991e+26
2122            	2.95893691e+26	6.73155341e+27	-3.93079984e+26	9.93536989e+25	-4.92433683e+26
2124            	-3.41777527e+26	-8.27204173e+27	2.59835925e+26	-2.11859565e+26	4.71695490e+26
2126            	6.46590317e+26	7.78962500e+27	-5.90018514e+25	6.17089392e+26	-6.76091243e+26
2128            	-6.42419324e+26	-1.03874068e+28	2.63746543e+26	-5.10546053e+26	7.74292595e+26
2130            	7.54704774e+26	1.13501079e+28	7.19578978e+26	1.11449426e+27	-3.94915285e+26
2132            	-6.89474979e+26	-1.25686081e+28	-4.43591301e+26	-9.11270630e+26	4.67679328e+26
2134            	-2.98179439e+26	1.14978803e+28	7.71166382e+25	-2.59621120e+26	3.36737758e+26
2136            	2.07237529e+26	-1.38302173e+28	4.79993034e+26	4.47234046e+26	3.27589880e+25
2138            	-1.73717157e+26	1.18268137e+28	-9.43745292e+26	-6.45589802e+26	-2.98155489e+26
2140            	-1.03223879e+26	-1.40828381e+28	9.58628100e+26	3.76090171e+26	5.82537929e+26
2142            	5.92059389e+26	1.41780490e+28	-9.11498714e+26	1.36310032e+26	-1.04780875e+27
2144            	-9.02227009e+26	-1.75238007e+28	7.93787421e+26	-5.05333299e+26	1.29912072e+27
2146            	1.04192271e+27	1.86676100e+28	-1.96906705e+27	5.73891830e+25	-2.02645623e+27
2148            	-9.05113061e+26	-2.15806677e+28	2.10201211e+27	1.45892996e+26	1.95611912e+27
2150            	5.31894728e+26	2.04998661e+28	-2.68978329e+27	-8.12996917e+26	-1.87678637e+27
2152            	-5.43763734e+26	-2.14584982e+28	2.38240678e+27	6.47439658e+26	1.73496712e+27
2154            	2.68348721e+26	1.97636463e+28	-3.11943123e+27	-1.29136689e+27	-1.82806433e+27
2156            	-8.96877634e+26	-2.40696848e+28	2.05561899e+27	1.30931859e+26	1.92468713e+27
2158            	1.17919925e+27	2.15779235e+28	-1.38989268e+27	4.84252914e+26	-1.87414559e+27
2160            	-3.78413348e+26	-2.38143105e+28	2.06254246e+27	6.52857883e+26	1.40968458e+27
2162            	5.39222412e+26	2.29457665e+28	-2.04965936e+27	-4.85607267e+26	-1.56405209e+27
2164            	-1.59880842e+27	-2.87563836e+28	1.99702537e+27	-6.00295738e+26	2.59732111e+27
2166            	3.67161053e+26	2.41631431e+28	-1.33438866e+27	-3.00033275e+26	-1.03435538e+27
2168            	-6.29521249e+26	-3.08211188e+28	1.50857088e+27	1.24764193e+26	1.38380669e+27
2170            	1.12608466e+27	2.68997513e+28	-1.40547884e+27	4.23345242e+26	-1.82882408e+27
2172            	-2.00475639e+27	-3.26143335e+28	1.80143338e+26	-1.91468472e+27	2.09482806e+27
2174            	9.92397744e+26	2.77103587e+28	-1.56391642e+27	2.10439533e+26	-1.77435595e+27
2176            	-1.19860650e+27	-3.39397681e+28	3.34019540e+27	4.71491196e+26	2.86870421e+27
2178            	1.81029906e+27	3.58338138e+28	-1.84996403e+27	8.85317044e+26	-2.73528107e+27
2180            	-2.95955674e+27	-4.34638812e+28	-4.28520261e+26	-3.17381687e+27	2.74529661e+27
2182            	5.20364992e+27	5.25912810e+28	5.25775813e+27	7.83252898e+27	-2.57477085e+27
2184            	-3.28533869e+27	-5.49413947e+28	-2.57690630e+27	-4.57379184e+27	1.99688554e+27
2186            	1.28854194e+27	5.11195223e+28	1.25393405e+27	1.91550896e+27	-6.61574911e+26
2188            	-1.72361351e+27	-6.30639698e+28	-1.69015620e+27	-2.56869161e+27	8.78535415e+26
2190            	-5.82147400e+24	5.35261726e+28	-5.25213478e+27	-2.63188886e+27	-2.62024591e+27
2192            	-1.05687952e+27	-6.01635395e+28	5.40285890e+27	1.64454993e+27	3.75830897e+27
2194            	1.68346609e+27	4.99916922e+28	-2.48765773e+27	4.39637227e+26	-2.92729496e+27
2196            	-1.47219329e+27	-5.72196267e+28	3.10153393e+27	7.85736804e+25	3.02296025e+27
2198            	1.26845263e+27	5.68350237e+28	-2.08514648e+27	2.25879387e+26	-2.31102587e+27
2200            	-2.44819970e+27	-6.79703687e+28	1.08624357e+27	-1.90507791e+27	2.99132149e+27
2202            	3.86789829e+27	6.44930742e+28	1.87224181e+27	4.80401919e+27	-2.93177738e+27
2204            	-3.88634327e+27	-7.42840487e+28	-2.29877273e+27	-5.03572964e+27	2.73695691e+27
2206            	2.32957338e+27	6.41879074e+28	6.43690333e+26	2.65141855e+27	-2.00772822e+27
2208            	-2.59414133e+27	-7.88575965e+28	6.81370527e+26	-2.25345607e+27	2.93482659e+27
2210            	3.23052244e+27	6.62500700e+28	3.02211487e+26	3.38162819e+27	-3.07941670e+27
2212            	-5.47479344e+27	-7.34962879e+28	-2.02928221e+27	-6.48943454e+27	4.46015233e+27
2214            	5.20438625e+27	6.69438975e+28	1.22941200e+27	5.81909225e+27	-4.58968025e+27
2216            	-6.99978108e+27	-7.37054814e+28	-3.83550124e+27	-8.91753170e+27	5.08203046e+27
2218            	6.70924801e+27	7.31973445e+28	1.36409012e+27	7.39129307e+27	-6.02720295e+27
2220            	-7.47276594e+27	-8.89150379e+28	-4.06935256e+27	-9.50744222e+27	5.43808966e+27
2222            	8.02725867e+27	8.82983318e+28	5.35834415e+27	1.07064307e+28	-5.34808660e+27
2224            	-9.47866941e+27	-1.12642659e+29	-5.20200104e+27	-1.20796699e+28	6.87766889e+27
2226            	8.27964779e+27	1.08226123e+29	8.59551732e+27	1.25774064e+28	-3.98188913e+27
2228            	-1.07349711e+28	-1.45483028e+29	-7.24296612e+27	-1.43564541e+28	7.11348802e+27
2230            	1.30299015e+28	1.52807484e+29	6.63554853e+27	1.63476758e+28	-9.71212723e+27
2232            	-9.84426196e+27	-1.50090845e+29	-3.68951585e+27	-1.16890199e+28	7.99950403e+27
2234            	7.65476953e+27	1.41331662e+29	5.28384761e+27	1.02966933e+28	-5.01284573e+27
2236            	-1.07846335e+28	-1.74480507e+29	-1.30443126e+28	-1.73067899e+28	4.26247722e+27
2238            	3.43925143e+27	1.76614394e+29	-2.03529719e+27	2.42160284e+27	-4.45690003e+27
2240            	-1.25918917e+28	-1.96437118e+29	3.18511214e+27	-1.09993356e+28	1.41844478e+28
2242            	1.16122309e+28	1.74960775e+29	-8.44710801e+27	7.38867687e+27	-1.58357849e+28
2244            	-1.18062834e+28	-1.83229332e+29	-9.22798448e+26	-1.22676827e+28	1.13448842e+28
2246            	9.54303578e+27	1.53588836e+29	-2.39540158e+27	8.34533500e+27	-1.07407366e+28
2248            	-1.25880534e+28	-1.85371016e+29	9.84416216e+27	-7.66597228e+27	1.75101344e+28
2250            	1.80232424e+28	1.60102519e+29	6.85412184e+27	2.14503033e+28	-1.45961814e+28
2252            	-2.29849700e+28	-1.68457400e+29	-2.15148274e+28	-3.37423837e+28	1.22275563e+28
2254            	2.33958831e+28	1.84604594e+29	3.16304791e+28	3.92111227e+28	-7.58064358e+27
2256            	-2.60521422e+28	-2.49648913e+29	-2.81324597e+28	-4.01183720e+28	1.19859123e+28
2258            	2.55889742e+28	2.56910988e+29	5.25275504e+28	5.18527494e+28	6.74800951e+26
2260            	-1.43195864e+28	-2.54610489e+29	-2.60947162e+28	-2.73669445e+28	1.27222831e+27
2262            	7.78942967e+27	2.54410678e+29	1.82761479e+28	1.69275036e+28	1.34864427e+27
2264            	-4.42959905e+27	-3.12170938e+29	-1.63381074e+28	-1.25986528e+28	-3.73945466e+27
2266            	1.08995065e+28	2.45285903e+29	1.49542633e+28	1.83766381e+28	-3.42237479e+27
2268            	-1.72462731e+28	-3.11307449e+29	-2.04419053e+28	-2.74672257e+28	7.02532038e+27
2270            	1.71273092e+28	2.60776375e+29	-1.07809302e+28	1.17368441e+28	-2.25177743e+28
2272            	-1.03195416e+28	-3.04057586e+29	1.48521882e+28	-2.89344751e+27	1.77456357e+28
2274            	1.53850781e+28	3.04836824e+29	-3.78148633e+28	-3.52235358e+27	-3.42925097e+28
2276            	-9.63278075e+27	-3.59122916e+29	3.90502088e+28	9.89232364e+27	2.91578851e+28
2278            	3.77669813e+27	3.99615359e+29	-1.09943195e+28	-1.72046162e+27	-9.27385787e+27
2280            	-1.53751581e+28	-4.60023793e+29	1.45545627e+28	-8.09787674e+27	2.26524394e+28
2282            	1.53994103e+28	5.49394120e+29	-5.67751592e+27	1.25606523e+28	-1.82381682e+28
2284            	-1.48515779e+28	-5.98698887e+29	-1.19087502e+26	-1.49111216e+28	1.47920341e+28
2286            	2.73889009e+28	5.05637355e+29	3.56446940e+28	4.52112479e+28	-9.56655394e+27
2288            	-9.98103415e+27	-5.49229434e+29	2.54469787e+27	-8.70868522e+27	1.12533831e+28
2290            	6.68695834e+27	4.27439186e+29	-1.32019248e+28	8.59959551e+25	-1.32879207e+28
2292            	-2.24642668e+28	-5.50564902e+29	6.87372483e+27	-1.90274044e+28	2.59011292e+28
2294            	2.64048318e+28	5.59799066e+29	1.48639495e+28	3.38368066e+28	-1.89728571e+28
2296            	-3.96799049e+28	-5.80985417e+29	-1.37499742e+28	-4.65548920e+28	3.28049178e+28
2298            	7.34582211e+28	5.51333837e+29	3.85857506e+28	9.27510964e+28	-5.41653457e+28
2300            	-8.76772608e+28	-6.31225834e+29	-5.96771684e+28	-1.17515845e+29	5.78386766e+28
2302            	7.36799049e+28	6.24173882e+29	2.79022311e+28	8.76310204e+28	-5.97287893e+28
2304            	-5.40094216e+28	-7.37965830e+29	-7.15627569e+26	-5.43672354e+28	5.36516078e+28
2306            	2.89042476e+28	6.30302797e+29	-2.01712259e+28	1.88186347e+28	-3.89898606e+28
2308            	-4.06155261e+28	-7.04576206e+29	2.40745506e+28	-2.85782508e+28	5.26528014e+28
2310            	1.41424324e+28	6.26014975e+29	-2.38708047e+28	2.20703007e+27	-2.60778348e+28
2312            	-2.04658590e+28	-7.58088516e+29	2.29363827e+28	-8.99766767e+27	3.19340503e+28
2314            	3.00728523e+28	7.01703276e+29	-4.06592176e+27	2.80398914e+28	-3.21058132e+28
2316            	-3.55875065e+28	-8.73898463e+29	-1.00943740e+28	-4.06346934e+28	3.05403195e+28
2318            	3.86156261e+28	7.99564113e+29	6.47260906e+27	4.18519307e+28	-3.53793216e+28
2320            	-5.32103162e+28	-8.99518806e+29	-2.10232191e+28	-6.37219258e+28	4.26987067e+28
2322            	5.12330016e+28	8.08816383e+29	-4.89664661e+28	2.67497685e+28	-7.57162346e+28
2324            	-7.63043574e+28	-1.04315806e+30	2.26315367e+28	-6.49885890e+28	8.76201257e+28
2326            	5.12446597e+28	7.99356426e+29	-7.81941686e+28	1.21475754e+28	-9.03417440e+28
2328            	-5.49394240e+28	-1.04908941e+30	1.26283006e+29	8.20207893e+27	1.18080927e+29
2330            	5.59594400e+28	1.10791483e+30	-5.10136739e+28	3.04526030e+28	-8.14662769e+28
2332            	-3.84394857e+28	-1.27017444e+30	8.83465233e+28	5.73377589e+27	8.26127474e+28
2334            	4.95032324e+28	1.45573547e+30	-5.05323582e+28	2.42370533e+28	-7.47694115e+28
2336            	-8.49134371e+28	-1.63046720e+30	1.70241014e+28	-7.64013864e+28	9.34254878e+28
2338            	1.00541538e+29	1.41743205e+30	5.41409615e+28	1.27612019e+29	-7.34710570e+28
2340            	-7.94736981e+28	-1.66997775e+30	2.17020244e+28	-6.86226859e+28	9.03247103e+28
2342            	-1.98804125e+28	1.56749882e+30	-1.38054389e+29	-8.89076071e+28	-4.91467821e+28
2344            	6.81943966e+27	-1.87007093e+30	1.52838294e+29	8.32385865e+28	6.95997072e+28
2346            	-2.22566955e+28	1.62633476e+30	-2.75898874e+29	-1.60206133e+29	-1.15692742e+29
2348            	-3.49430422e+28	-1.97259527e+30	2.38004674e+29	8.40592946e+28	1.53945379e+29
2350            	2.76503260e+28	2.06642264e+30	-2.47472774e+29	-9.60860611e+28	-1.51386713e+29
2352            	-6.19941555e+28	-2.36768109e+30	2.14816962e+29	4.54143257e+28	1.69402637e+29
2354            	1.31174233e+29	2.11408670e+30	1.23480288e+28	1.37348248e+29	-1.25000219e+29
2356            	-1.48059191e+29	-2.35079127e+30	1.13715638e+28	-1.42373409e+29	1.53744973e+29
2358            	1.72950304e+29	2.40605068e+30	7.36354194e+28	2.09768014e+29	-1.36132594e+29
2360            	-1.23371578e+29	-2.75913936e+30	-7.37699016e+28	-1.60256529e+29	8.64866274e+28
2362            	1.05723393e+29	2.57772552e+30	4.99800815e+28	1.30713434e+29	-8.07333522e+28
2364            	-1.44965488e+29	-3.08677762e+30	-7.44203603e+28	-1.82175669e+29	1.07755308e+29
2366            	1.62301527e+29	3.16518998e+30	6.83410771e+28	1.96472066e+29	-1.28130988e+29
2368            	-1.78929314e+29	-3.41790441e+30	-8.12173344e+28	-2.19537981e+29	1.38320647e+29
2370            	1.07887005e+29	2.71708882e+30	-9.12475001e+28	6.22632552e+28	-1.53510755e+29
2372            	-1.37422532e+29	-3.16044222e+30	1.40831854e+29	-6.70066056e+28	2.07838459e+29
2374            	2.37840333e+29	2.38122591e+30	4.00897909e+28	2.57885228e+29	-2.17795437e+29
2376            	-1.90601757e+29	-2.96992617e+30	6.16332161e+28	-1.59785149e+29	2.21418365e+29
2378            	2.96607646e+29	2.81763334e+30	2.23514022e+28	3.07783347e+29	-2.85431945e+29
2380            	-2.06047291e+29	-3.65110856e+30	3.09689104e+28	-1.90562836e+29	2.21531746e+29
2382            	-4.84453435e+28	3.20181458e+30	-3.97601324e+29	-2.47246005e+29	-1.50355319e+29
2384            	-1.15534442e+28	-3.78253949e+30	3.10474773e+29	1.43683942e+29	1.66790831e+29
2386            	-1.09239216e+29	3.67320495e+30	-4.30901323e+29	-3.24689877e+29	-1.06211446e+29
2388            	1.02534536e+29	-4.24459365e+30	5.54476942e+29	3.79773007e+29	1.74703934e+29
2390            	6.03104151e+28	4.76132320e+30	-4.68917546e+29	-1.74148358e+29	-2.94769188e+29
2392            	-2.71781501e+29	-6.04140102e+30	3.59889796e+29	-9.18366030e+28	4.51726399e+29
2394            	4.32717775e+29	6.39801371e+30	2.36519941e+28	4.44543772e+29	-4.20891777e+29
2396            	-4.58078155e+29	-7.58541351e+30	-2.31025172e+29	-5.73590741e+29	3.42565569e+29
2398            	3.53288896e+29	6.90654345e+30	-1.24526702e+29	2.91025545e+29	-4.15552247e+29
2400            	-2.73873161e+29	-6.88484117e+30	1.84586040e+29	-1.81580141e+29	3.66166180e+29
2402            	2.25478118e+29	5.26206202e+30	-3.44468265e+29	5.32439849e+28	-3.97712250e+29
2404            	-4.20834615e+29	-6.96770325e+30	3.54937678e+28	-4.03087731e+29	4.38581499e+29
2406            	2.56254118e+29	6.62204963e+30	-5.08695032e+29	1.90660209e+27	-5.10601634e+29
2408            	-2.34720954e+29	-8.03521075e+30	7.51124372e+29	1.40841232e+29	6.10283140e+29
2410            	2.36166264e+29	8.06491700e+30	-6.65889641e+29	-9.67785567e+28	-5.69111085e+29
2412            	-3.67285330e+29	-8.70830759e+30	5.62062349e+29	-8.62541557e+28	6.48316505e+29
2414            	3.65165426e+29	7.12271142e+30	-2.63923896e+28	3.51969231e+29	-3.78361621e+29
2416            	-3.50803203e+29	-9.43413463e+30	2.28299378e+29	-2.36653514e+29	4.64952892e+29
2418            	3.14731268e+28	7.72181450e+30	-4.67242323e+29	-2.02148035e+29	-2.65094288e+29
2420            	-1.15381995e+29	-9.36071485e+30	3.66044682e+29	6.76403459e+28	2.98404336e+29
2422            	2.54235723e+29	8.84040453e+30	8.35866812e+28	2.96029064e+29	-2.12442382e+29
2424            	-5.72179476e+29	-1.13375992e+31	5.86501439e+28	-5.42854404e+29	6.01504548e+29
2426            	7.23552520e+28	1.01120768e+31	-1.89448327e+29	-2.23689115e+28	-1.67079415e+29
2428            	9.32204951e+27	-1.15294512e+31	1.98307226e+29	1.08475662e+29	8.98315633e+28
2430            	6.73488281e+29	1.02929861e+31	-3.70429201e+27	6.71636135e+29	-6.75340427e+29
2432            	-1.14398858e+30	-1.32681898e+31	-1.53279329e+29	-1.22062824e+30	1.06734891e+30
2434            	1.18968258e+30	1.59442716e+31	8.32840513e+29	1.60610284e+30	-7.73262324e+29
2436            	-1.04417435e+30	-1.71945431e+31	-1.01099001e+30	-1.54966935e+30	5.38679348e+29
2438            	1.03694206e+30	1.56235118e+31	6.92440707e+29	1.38316241e+30	-6.90721702e+29
2440            	-1.13893874e+30	-1.77395758e+31	-5.18023523e+29	-1.39795050e+30	8.79926979e+29
2442            	9.07467175e+29	1.66991819e+31	4.72811580e+29	1.14387296e+30	-6.71061385e+29
2444            	-1.10386395e+30	-1.89813890e+31	-3.99654170e+29	-1.30369104e+30	9.04036866e+29
2446            	6.15136577e+29	1.61883228e+31	-5.65542513e+29	3.32365320e+29	-8.97907834e+29
2448            	-9.29928973e+29	-1.88627003e+31	-5.73008261e+29	-1.21643310e+30	6.43424843e+29
2450            	2.15711513e+30	1.53508255e+31	9.01378461e+29	2.60780436e+30	-1.70642590e+30
2452            	-2.15053942e+30	-2.12757521e+31	-8.87565442e+29	-2.59432214e+30	1.70675670e+30
2454            	1.77682054e+30	2.15842158e+31	1.72025775e+30	2.63694941e+30	-9.16691660e+29
2456            	-1.54818246e+30	-2.50081244e+31	-1.08428359e+30	-2.09032426e+30	1.00604066e+30
2458            	6.20346741e+29	2.98646200e+31	4.87105393e+29	8.63899438e+29	-3.76794045e+29
2460            	-6.28594996e+29	-3.50340572e+31	4.01506152e+29	-4.27841921e+29	8.29348072e+29
2462            	1.15765294e+28	3.20156105e+31	-1.93435479e+30	-9.55600867e+29	-9.78753926e+29
2464            	-9.18006252e+29	-3.67853289e+31	1.77104940e+30	-3.24815539e+28	1.80353095e+30
2466            	8.94992596e+29	3.23994121e+31	-3.17060886e+30	-6.90311834e+29	-2.48029703e+30
2468            	-1.67396096e+30	-4.01092507e+31	3.35681022e+30	4.44414740e+27	3.35236607e+30
2470            	1.70261236e+30	3.45463760e+31	-1.41004687e+30	9.97588924e+29	-2.40763580e+30
2472            	-1.62329040e+30	-3.89093067e+31	-5.01643816e+29	-1.87411230e+30	1.37246849e+30
2474            	2.49599650e+30	3.95306160e+31	2.11957537e+30	3.55578419e+30	-1.43620882e+30
2476            	-3.39216726e+30	-4.84584028e+31	-2.38640246e+30	-4.58536849e+30	2.19896603e+30
2478            	2.76794396e+30	4.76812212e+31	1.53176977e+30	3.53382885e+30	-2.00205908e+30
2480            	-2.75629815e+30	-4.89692590e+31	-1.59120617e+30	-3.55190123e+30	1.96069506e+30
2482            	1.91698483e+29	5.31736593e+31	-1.41371801e+30	-5.15160522e+29	-8.98557488e+29
2484            	-2.35020884e+30	-6.43283007e+31	-6.56622102e+29	-2.67851989e+30	2.02189778e+30
2486            	2.33968260e+30	5.20915260e+31	1.29637124e+30	2.98786822e+30	-1.69149698e+30
2488            	-2.83983014e+30	-5.93440325e+31	-1.41168425e+30	-3.54567226e+30	2.13398801e+30
2490            	2.99769373e+30	5.17522546e+31	-2.61296920e+30	1.69120913e+30	-4.30417833e+30
2492            	-5.19927570e+30	-6.39684303e+31	2.23890645e+29	-5.08733037e+30	5.31122102e+30
2494            	4.93942284e+30	5.44309081e+31	-1.47679418e+29	4.86558313e+30	-5.01326255e+30
2496            	-6.11282884e+30	-6.49490818e+31	-2.39430275e+30	-7.30998022e+30	4.91567747e+30
2498            	3.17475453e+30	5.95685729e+31	2.76779839e+30	4.55865372e+30	-1.79085534e+30
2500            	-4.84798174e+30	-6.25715435e+31	-3.68211926e+30	-6.68904137e+30	3.00692211e+30
2502            	8.06959270e+30	6.69865496e+31	9.70493485e+30	1.29220601e+31	-3.21712528e+30
2504            	-6.70426031e+30	-7.62847816e+31	-6.72919716e+30	-1.00688589e+31	3.33966173e+30
2506            	9.04191287e+30	7.72617547e+31	1.21572138e+31	1.51205198e+31	-2.96330597e+30
2508            	-9.00435185e+30	-8.74493935e+31	-1.11483454e+31	-1.45785245e+31	3.43017917e+30
2510            	6.34349028e+30	9.54021258e+31	9.93031257e+30	1.13086466e+31	-1.37833399e+30
